Country,City,State,Depot,Account,ShipmentStatus,ShipMethodActualDesc,ShipDate,ClearanceStatusType,ShipMethodOrgDesc,ShipMethodOrgCode,CartonCount,PieceCount
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,27,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,27,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,8,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,8,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,4,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,48,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,48,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,48,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,9,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,3,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,3,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,3,3
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,7,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,12,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,22,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,22,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,18,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,18,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,4,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,4,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)","Shipment Data Retrieved","Purolator LTL","2020-04-30 00:00:00",0,"Purolator LTL",6,1,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,6
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,5
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,5
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,5
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,5
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,5
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator Ground","2020-04-30 00:00:00",0,"Purolator Ground",122,0,0
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)","Shipment Data Retrieved","Purolator LTL","2020-05-01 00:00:00",0,"Purolator LTL",6,1,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Union City, TN (TTW)","Shipment Data Retrieved","Purolator LTL","2020-05-01 00:00:00",0,"Purolator LTL",6,1,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Huntsville, AL (TTV)","Shipment Data Retrieved","Purolator LTL","2020-05-01 00:00:00",1,"Purolator LTL",6,1,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Express","2020-05-01 00:00:00",0,"Purolator Express",121,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)","Shipment Data Retrieved","Purolator Ground","2020-05-01 00:00:00",0,"Purolator Ground",122,0,0
