Label,CartonCount,PieceCount
Retrieve-Not Clearable,0,4
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,2
Retrieve-Not Clearable,0,4
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,9
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,2
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,7
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,2
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,2
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,7
Retrieve-Not Clearable,0,7
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,5
Retrieve-Not Clearable,0,4
Retrieve-Not Clearable,0,4
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,10
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,3
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,2
Retrieve-Not Clearable,0,0
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,14
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,6
Retrieve-Not Clearable,0,6
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,3
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,3
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,1
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,1,1
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,4
Retrieve-Clearable,0,0
Retrieve-Clearable,8,2
Retrieve-Clearable,8,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,4
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,4
Retrieve-Clearable,0,1
Retrieve-Clearable,0,4
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,3
Retrieve-Clearable,0,4
Retrieve-Clearable,0,3
Retrieve-Clearable,0,5
Retrieve-Clearable,0,4
Retrieve-Clearable,0,5
Retrieve-Clearable,0,14
Retrieve-Clearable,0,1
Retrieve-Clearable,0,5
Retrieve-Clearable,0,4
Retrieve-Clearable,0,4
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,4
Retrieve-Clearable,0,3
Retrieve-Clearable,0,3
Retrieve-Clearable,0,2
Retrieve-Clearable,0,4
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,3
Retrieve-Clearable,0,3
Retrieve-Clearable,0,9
Retrieve-Clearable,0,3
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,10
Retrieve-Clearable,0,6
Retrieve-Clearable,0,5
Retrieve-Clearable,0,7
Retrieve-Clearable,0,5
Retrieve-Clearable,0,6
Retrieve-Clearable,0,3
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,2
Retrieve-Clearable,0,5
Retrieve-Clearable,0,0
Retrieve-Clearable,0,7
Retrieve-Clearable,0,7
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,5
Retrieve-Clearable,0,4
Retrieve-Clearable,0,4
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,10
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,0
Retrieve-Clearable,0,3
Retrieve-Clearable,0,3
Retrieve-Clearable,0,0
Retrieve-Clearable,0,2
Retrieve-Clearable,0,0
Retrieve-Clearable,0,6
Retrieve-Clearable,0,14
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Retrieve-Clearable,0,6
Pull-Scanned,0,0
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,38,5
In Transit U.S.,0,3
In Transit U.S.,190,5
In Transit U.S.,190,5
In Transit U.S.,38,5
In Transit U.S.,38,5
In Transit U.S.,38,5
In Transit U.S.,3,1
In Transit U.S.,3,1
In Transit U.S.,6,2
In Transit U.S.,6,2
In Transit U.S.,0,1
In Transit U.S.,38,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,190,5
In Transit U.S.,0,1
In Transit U.S.,190,5
In Transit U.S.,5,1
In Transit U.S.,190,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,6
In Transit U.S.,10,2
In Transit U.S.,29,2
In Transit U.S.,0,1
In Transit U.S.,0,6
In Transit U.S.,0,6
In Transit U.S.,0,1
In Transit U.S.,0,6
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,6
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,6
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,13,3
In Transit U.S.,0,5
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,0,5
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,35,4
In Transit U.S.,35,4
In Transit U.S.,35,4
In Transit U.S.,35,4
In Transit U.S.,55,5
In Transit U.S.,55,5
In Transit U.S.,55,5
In Transit U.S.,55,5
In Transit U.S.,55,5
In Transit U.S.,34,3
In Transit U.S.,34,3
In Transit U.S.,0,1
In Transit U.S.,29,2
In Transit U.S.,47,4
In Transit U.S.,1,1
In Transit U.S.,0,1
In Transit U.S.,13,3
In Transit U.S.,13,3
In Transit U.S.,56,3
In Transit U.S.,56,3
In Transit U.S.,56,3
In Transit U.S.,8,3
In Transit U.S.,8,3
In Transit U.S.,8,3
In Transit U.S.,3,2
In Transit U.S.,3,2
In Transit U.S.,34,3
In Transit U.S.,41,5
In Transit U.S.,10,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,66,1
In Transit U.S.,242,1
In Transit U.S.,112,2
In Transit U.S.,112,2
In Transit U.S.,47,4
In Transit U.S.,0,1
In Transit U.S.,47,4
In Transit U.S.,41,5
In Transit U.S.,0,1
In Transit U.S.,41,5
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,41,5
In Transit U.S.,41,5
In Transit U.S.,61,1
In Transit U.S.,40,2
In Transit U.S.,40,2
In Transit U.S.,47,4
In Transit U.S.,0,1
In Transit U.S.,3,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,303,7
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,303,7
In Transit U.S.,303,7
In Transit U.S.,303,7
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,28,3
In Transit U.S.,28,3
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,134,1
In Transit U.S.,303,7
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,303,7
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,8
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,67,5
In Transit U.S.,67,5
In Transit U.S.,67,5
In Transit U.S.,7,2
In Transit U.S.,7,2
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,0,1
In Transit U.S.,281,13
In Transit U.S.,0,1
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,281,13
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,28,3
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,4,4
In Transit U.S.,4,4
In Transit U.S.,4,4
In Transit U.S.,67,5
In Transit U.S.,4,4
In Transit U.S.,0,1
In Transit U.S.,56,1
In Transit U.S.,1,1
In Transit U.S.,1,1
In Transit U.S.,43,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,9,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,3
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,19,3
In Transit U.S.,0,1
In Transit U.S.,19,3
In Transit U.S.,0,1
In Transit U.S.,0,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,5
In Transit U.S.,0,5
In Transit U.S.,0,5
In Transit U.S.,0,5
In Transit U.S.,0,3
In Transit U.S.,0,5
In Transit U.S.,0,3
In Transit U.S.,0,5
In Transit U.S.,0,5
In Transit U.S.,0,5
In Transit U.S.,0,2
In Transit U.S.,0,2
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,0,3
In Transit U.S.,5,1
In Transit U.S.,0,5
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,19,3
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,40,2
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,40,2
In Transit U.S.,48,1
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,0,4
In Transit U.S.,2,1
In Transit U.S.,303,7
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
In Transit U.S.,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,1,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,20,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,2,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,8,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,7
Shipment Data Received-Not Clearable,0,3
Shipment Data Received-Not Clearable,1,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,12,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,2,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,123,4
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,3
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,123,4
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,0
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,123,4
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,1,1
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,9,9
Shipment Data Received-Not Clearable,172,5
Shipment Data Received-Not Clearable,24,1
Shipment Data Received-Not Clearable,50,3
Shipment Data Received-Not Clearable,50,3
Shipment Data Received-Not Clearable,50,3
Shipment Data Received-Not Clearable,47,1
Shipment Data Received-Not Clearable,172,5
Shipment Data Received-Not Clearable,76,9
Shipment Data Received-Not Clearable,172,5
Shipment Data Received-Not Clearable,29,2
Shipment Data Received-Not Clearable,172,5
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,35,12
Shipment Data Received-Not Clearable,172,5
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,4,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,19,3
Shipment Data Received-Not Clearable,19,3
Shipment Data Received-Not Clearable,19,3
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,47,3
Shipment Data Received-Not Clearable,47,3
Shipment Data Received-Not Clearable,47,3
Shipment Data Received-Not Clearable,29,2
Shipment Data Received-Not Clearable,146,8
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,61,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,6
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,1
Shipment Data Received-Not Clearable,0,6
Shipment Data Received-Not Clearable,0,5
Shipment Data Received-Not Clearable,0,2
Shipment Data Received-Not Clearable,0,3
Shipment Data Received-Not Clearable,0,5
